nm,ABB,ABH,AMB,AMH,APB,APH,ARB,ARH,BlackConstructPaper,BlackDuctTape,BlackElecTape,BlackFelt,BlackFoamBoard,BlackVelcro,CBB,CBH,CMB,CMH,CPB,CPH,DryEraseCardBoard,Flock55,Flock65,FractalBlack,IMN,IPN,IPNThin,IRN,IRNThin,MetalVelvet,PermMarkCardBoard,RhodesLP,Rustoleum,SMN,Soric,SPN,SprayPaint,SRN,SRS05,Valspar,P09,P06,P19,P21,F07,T01-1,T01-2
656,6.544256527,15.08772613,4.094404991,12.959926,4.682206323,13.43109371,3.863803917,14.50950356,15.12656195,4.61162477,4.563644193,2.148057656,5.315133935,1.404627361,7.269280749,15.22311571,3.542866266,12.64989943,4.156499336,12.76854837,5.640431143,0.897968682,1.145646312,0.831400286,4.738769677,5.011751631,5.125500686,4.613353828,5.313045942,0.627741626,9.005510135,1.295393174,4.804899274,5.109416112,1.968782745,5.179495768,4.385557269,4.571902084,6.21901,4.659488932,3.888888889,4.399261005,3.118229001,2.134773859,4.328438469,3.446763392,3.215974247
655,6.494770611,15.04921153,4.062450294,12.96584304,4.621439214,13.42923708,3.832823233,14.47290819,14.58795747,4.57517637,4.52734706,2.122951813,5.224433064,1.377983216,7.209680976,15.18012076,3.507607151,12.63935427,4.112531979,12.71070711,5.583179534,0.881743099,1.13616357,0.823982134,4.736978693,5.005981889,5.109766253,4.613637457,5.311125064,0.629588123,8.835395044,1.289367609,4.749478952,5.085958648,1.964621882,5.170947075,4.352378455,4.576395436,6.20822,4.615741593,3.966666667,4.405514193,3.114215946,2.132625544,4.341945019,3.458905773,3.231693464
654,6.452553468,15.01863609,4.028020939,12.94869885,4.571058872,13.40691328,3.802498279,14.45110003,14.07496098,4.528983934,4.492985061,2.101163582,5.133597775,1.347607703,7.163577151,15.16596396,3.490595937,12.63542398,4.075293706,12.68573052,5.518116792,0.866933845,1.130317012,0.818835249,4.74483241,5.000727845,5.106726555,4.620665989,5.304612964,0.631077313,8.670253841,1.283566259,4.683391816,5.088139187,1.957950562,5.184590669,4.307692082,4.577651006,6.20891,4.568389058,3.966666667,4.404303058,3.109520767,2.132651757,4.355740136,3.462760452,3.242139442
653,6.396989664,15.0034853,3.993018768,12.9372069,4.535076664,13.38905195,3.786326078,14.46184696,13.78311125,4.566471493,4.527643004,2.114893229,5.131001176,1.345613777,7.117104581,15.13755738,3.476448802,12.63730943,4.04347875,12.69744871,5.536429842,0.854096341,1.127926593,0.819151342,4.748143522,5.007849358,5.095111639,4.616830403,5.303509353,0.634045199,8.634150341,1.267770556,4.704650536,5.07852481,1.95567711,5.167229804,4.330680219,4.572027605,6.21155,4.617539204,3.966666667,4.384751587,3.100851064,2.125021277,4.338858414,3.465877599,3.242582608
652,6.374929296,15.03911849,3.98168426,12.9538153,4.525349131,13.42785713,3.773654201,14.50977667,13.4307127,4.548173964,4.529693671,2.114557004,5.096668002,1.33131713,7.095247302,15.1996014,3.473195587,12.67080208,4.006761231,12.7345562,5.522096057,0.844531552,1.131061833,0.824571799,4.757061046,5.021553773,5.095494863,4.624156609,5.309166801,0.632040483,8.550265906,1.262218056,4.682688152,5.095372023,1.953220108,5.153019224,4.313241907,4.576564765,6.21417,4.610035061,3.888888889,4.369249679,3.107262451,2.129636344,4.331606218,3.474058804,3.247875098
651,6.336091429,15.0248892,3.965546999,12.91875531,4.493224032,13.41073372,3.752928075,14.52724308,13.19909942,4.580595184,4.56405173,2.124907789,5.098864285,1.33494668,7.071804626,15.21459396,3.460880519,12.66426638,3.982294741,12.76337185,5.561606791,0.839104375,1.121267654,0.824572282,4.754441315,5.044571325,5.090020687,4.6264671,5.311136627,0.624723849,8.535250134,1.26243656,4.73367358,5.106240664,1.951755655,5.142471731,4.343412696,4.565413487,6.2207,4.642805371,3.943661972,4.368735508,3.103614458,2.126196823,4.331418419,3.47604739,3.238335236
650,6.314631725,15.00799266,3.961529129,12.88419024,4.469432864,13.37184556,3.729309774,14.50811084,12.86425298,4.583161327,4.55524114,2.117934104,5.065661532,1.31917514,7.056157766,15.23304436,3.443081199,12.65248715,3.966832109,12.79781175,5.568215948,0.832190924,1.111289083,0.820065401,4.760232061,5.066631372,5.091513908,4.634584078,5.314371429,0.615133957,8.446706683,1.267323734,4.748123098,5.126067103,1.949795193,5.13732601,4.341132681,4.57130126,6.23251,4.639180677,4.022535211,4.356577027,3.107196929,2.120823115,4.333451747,3.47141938,3.227284032
649,6.299513311,14.97777749,3.963354234,12.88060443,4.441185245,13.37636418,3.710895507,14.52416237,12.42208947,4.549029964,4.527349718,2.089585585,4.993843001,1.298128022,7.049350239,15.26082472,3.422412965,12.64276667,3.951213562,12.82097439,5.522317846,0.828994446,1.10749991,0.821149739,4.75896645,5.075163704,5.093038455,4.652319672,5.317870958,0.612272938,8.293842499,1.267517232,4.715050108,5.130371906,1.957006335,5.15259146,4.325178096,4.575520188,6.23295,4.594740259,3.943661972,4.384654571,3.105027102,2.111085131,4.343111111,3.460482757,3.220497517
648,6.28938089,14.93605736,3.95106356,12.85851227,4.433602659,13.34838822,3.697998453,14.47683363,12.1300411,4.543078178,4.51628871,2.080321527,4.952064052,1.29091637,7.029610979,15.29134946,3.402448027,12.67304633,3.944262358,12.84557135,5.515659636,0.818236194,1.106212924,0.815768975,4.772996867,5.088045257,5.117966996,4.682965284,5.321106305,0.608687677,8.197515231,1.271158892,4.69117177,5.14288994,1.957889565,5.182898058,4.320981997,4.576463426,6.22258,4.583191648,3.888888889,4.409089633,3.109063893,2.110549777,4.362646145,3.461596958,3.211780323
647,6.294412253,14.94191481,3.94563507,12.84930993,4.42973432,13.36462887,3.704369065,14.43479893,11.85059362,4.543319705,4.499347285,2.076373431,4.927478434,1.293154404,7.023980562,15.32452312,3.383529981,12.71117613,3.945011735,12.84280653,5.511136433,0.807681216,1.106534527,0.813027855,4.787795368,5.099569391,5.131626585,4.717607923,5.33884963,0.608116088,8.122334125,1.276043121,4.683397978,5.14574956,1.966519421,5.204307367,4.317872826,4.580634656,6.20118,4.582113191,3.943661972,4.413604176,3.116594118,2.116572885,4.387372165,3.458208922,3.218935751
646,6.27376016,14.99169429,3.931063356,12.89600278,4.403999555,13.39534305,3.706536021,14.45698699,11.60297747,4.545091997,4.480312697,2.078551824,4.902946955,1.29455483,6.991524329,15.32477007,3.361915154,12.73087629,3.935071818,12.8152767,5.512357123,0.801349937,1.111781638,0.816148126,4.779280704,5.100919719,5.136479234,4.72262777,5.320236054,0.607835858,8.062678526,1.288405781,4.668463514,5.152219129,1.975746356,5.197398953,4.325291864,4.577289834,6.1673,4.582143995,3.966666667,4.432825299,3.127357988,2.133645955,4.383691623,3.463204968,3.231161773
645,6.242218767,15.01867061,3.906901245,12.88834335,4.376008678,13.40686679,3.696851548,14.48133544,11.45913108,4.584651488,4.507135802,2.092967951,4.926721337,1.305287349,6.941761818,15.29145965,3.34114747,12.71234715,3.920705324,12.79781325,5.559095029,0.792723618,1.111386209,0.813827222,4.764230612,5.083325418,5.121669094,4.702512504,5.298444913,0.615203985,8.073826171,1.29016179,4.702244943,5.144509864,1.979026705,5.195937174,4.375534238,4.564614024,6.14404,4.622178288,3.966666667,4.431689968,3.119659212,2.136826411,4.385932631,3.474948731,3.243321333
644,6.190305928,15.03401573,3.892235103,12.89065358,4.337874483,13.40092157,3.687745111,14.49805369,11.10400482,4.536483575,4.45635621,2.072307404,4.862010899,1.286325033,6.881409655,15.27458208,3.327224068,12.69169732,3.893886507,12.77097359,5.508531864,0.78338415,1.114426538,0.81665253,4.753753076,5.056572639,5.104108216,4.681144568,5.274398163,0.622498338,7.944537571,1.292350015,4.653672708,5.130708252,1.97203182,5.178208315,4.32681609,4.55508739,6.15294,4.578281502,4.022535211,4.4468291,3.110912572,2.132907892,4.384780024,3.47551967,3.245738135
643,6.03051625,14.7596412,3.796558334,12.67573368,4.236442367,13.14394105,3.603183485,14.25074996,10.89541839,4.536356198,4.456140106,2.078955027,4.849085258,1.281641796,6.709439491,14.98117468,3.251668041,12.44716405,3.794817081,12.50381572,5.500368358,0.765849162,1.09905101,0.804133502,4.654073186,4.962893108,4.991702138,4.579416965,5.165992855,0.613640949,7.897596443,1.268949042,4.663586095,5.026527198,1.922813806,5.048188385,4.324229982,4.472991583,6.16265,4.582462162,3.895833333,4.353146764,3.047091413,2.091359472,4.296977367,3.416396355,3.185700957
642,5.984535399,14.78097806,3.770147365,12.7068011,4.204131151,13.15937907,3.580513736,14.25877481,10.7145775,4.542078725,4.473318092,2.092571696,4.839596959,1.275321635,6.658713105,14.94004973,3.237637391,12.40052093,3.759162411,12.46747188,5.506873597,0.767072246,1.102914547,0.808420461,4.627737365,4.947897587,4.958457374,4.553827538,5.143926092,0.613755491,7.858096901,1.275788257,4.677295018,5.005590289,1.910909856,5.008948249,4.330639337,4.470303707,6.16498,4.607801385,3.819444444,4.341947099,3.05222685,2.089447827,4.283323416,3.419405254,3.180928405
641,5.95951371,14.76646006,3.763119067,12.70092504,4.189096191,13.15756081,3.559642952,14.25377082,10.53036076,4.55436357,4.495824829,2.101127386,4.828485628,1.26776694,6.634706547,14.93921218,3.223652193,12.39084829,3.729131161,12.44258525,5.532658962,0.765871011,1.10075293,0.809164488,4.626078593,4.947358039,4.952990866,4.558146177,5.14448095,0.613475078,7.802028794,1.274886098,4.692765687,4.999884803,1.895917625,4.989573865,4.331335661,4.482089993,6.18955,4.610370618,3.950704225,4.34800021,3.053336893,2.090176188,4.275693312,3.412282799,3.179115606
640,5.940198326,14.70363834,3.759864194,12.63526605,4.172658122,13.10837783,3.53519329,14.2048725,10.451163,4.610895817,4.556209608,2.12181954,4.848799153,1.269154532,6.634321489,14.93508388,3.219269911,12.39798895,3.70322323,12.41597201,5.593236068,0.760890102,1.092832378,0.802699728,4.623302421,4.965006426,4.954265222,4.566548574,5.129337293,0.609996589,7.822058916,1.273736814,4.753435773,5.000121566,1.884842914,4.990752318,4.36317632,4.486836164,6.19592,4.645842423,3.950704225,4.366666773,3.060389055,2.082781103,4.280321046,3.411801637,3.174213837
639,5.89020876,14.66482659,3.743255117,12.59989292,4.148698422,13.04052041,3.508353844,14.18156819,10.27938522,4.621405407,4.573342812,2.118984465,4.838268413,1.265010356,6.599909927,14.87199092,3.193529668,12.36452679,3.684317607,12.35436754,5.588461661,0.752650822,1.090546276,0.798874833,4.611987963,4.964920154,4.935473051,4.55939024,5.114615369,0.607801177,7.756429905,1.265653602,4.76228408,4.979531114,1.885773978,4.977790271,4.369215409,4.468528605,6.19788,4.65370948,3.819444444,4.374089071,3.059664852,2.075781834,4.2848742,3.40906326,3.166030965
638,5.891438985,14.67815483,3.749884725,12.60744357,4.153161547,13.0582066,3.508064542,14.21805391,10.03270114,4.569096418,4.54339628,2.099615299,4.787268526,1.254345662,6.589072365,14.92629716,3.194852558,12.39557942,3.672708625,12.37542123,5.524058955,0.746499008,1.092244588,0.801064774,4.630731004,4.970797422,4.947929464,4.584074465,5.119634561,0.614297923,7.63522647,1.264891825,4.700618045,4.995185278,1.906878626,4.992154166,4.326925112,4.486879131,6.19257,4.604647831,3.895833333,4.381612603,3.062800384,2.076524618,4.293960131,3.412172975,3.170806305
637,5.871616215,14.69095256,3.746438704,12.59542495,4.139729487,13.05628474,3.505409154,14.24988585,9.957787929,4.604420936,4.579619505,2.113578483,4.830250603,1.267418319,6.568020444,14.91973088,3.187727128,12.40919485,3.67103869,12.36037489,5.558548151,0.744702081,1.089902008,0.801307931,4.647785892,4.973591533,4.954343611,4.591816451,5.123487003,0.617867397,7.64958475,1.26323371,4.724936064,4.987533881,1.918645618,4.990682434,4.372973661,4.484983095,6.18626,4.637849729,3.950704225,4.378216974,3.067251149,2.078744788,4.296235679,3.417022563,3.17755235
636,5.856111913,14.73157931,3.751378097,12.61981657,4.127464111,13.05239352,3.508824256,14.261152,9.698258045,4.541547132,4.521183906,2.093454481,4.760604204,1.259551664,6.552445272,14.91506298,3.176543691,12.41808276,3.66725875,12.38134748,5.488176527,0.74246836,1.092219898,0.802489396,4.6579184,4.974064699,4.954456297,4.592571572,5.125063324,0.618334357,7.512131009,1.264959171,4.666995205,4.986228525,1.930558962,4.9871776,4.315051519,4.486501612,6.17021,4.577255661,3.895833333,4.365034855,3.070288225,2.087324547,4.310899345,3.419394964,3.194027432
635,5.827972427,14.7421786,3.743080101,12.63197522,4.114598783,13.05405216,3.494765459,14.27469297,9.550831769,4.542530646,4.504515769,2.091418249,4.745435489,1.26086203,6.517956835,14.8855326,3.164442475,12.39644013,3.663422317,12.3645509,5.482789962,0.744198543,1.09134071,0.80357705,4.648863106,4.949255657,4.943126796,4.569370731,5.105123741,0.620555265,7.438394153,1.267509037,4.653460314,4.982180874,1.94540309,4.973475106,4.31664745,4.481120353,6.17336,4.563426474,3.950704225,4.383698171,3.07233244,2.092654155,4.313580799,3.415903981,3.20327585
634,5.806579221,14.77448221,3.737673078,12.65888391,4.122717464,13.06051188,3.490043015,14.26435178,9.517240235,4.587896973,4.541731292,2.101161386,4.77199019,1.266753185,6.491985261,14.88641506,3.159212669,12.4130706,3.659103269,12.38863635,5.532673898,0.744647172,1.091288574,0.806306202,4.652719224,4.944744282,4.944936128,4.567190624,5.100288087,0.621047689,7.435691255,1.272180481,4.684036915,4.990142109,1.952672122,4.967364713,4.356774916,4.480380141,6.16764,4.599910017,3.895833333,4.405645389,3.070494264,2.09869197,4.322190718,3.42442247,3.20759318
633,5.772146201,14.75910516,3.725274098,12.65022389,4.11766608,13.04625551,3.482890755,14.23110531,9.460668306,4.631913396,4.576448526,2.119384388,4.798379795,1.271250159,6.478015873,14.85510083,3.154008563,12.4074763,3.646098271,12.37368578,5.578908081,0.740786063,1.089528834,0.809548413,4.642290933,4.933320072,4.933886734,4.569426855,5.090834809,0.61881583,7.454304471,1.274378637,4.725793589,4.989175558,1.957696561,4.952429674,4.400245939,4.482649032,6.16486,4.633447856,3.950704225,4.40607059,3.06728501,2.106583744,4.334181002,3.424566008,3.208477565
632,5.759410798,14.73221114,3.715818278,12.67281114,4.110859661,13.03241625,3.472698475,14.20997867,9.269317445,4.596967502,4.539896802,2.107558501,4.734581386,1.260653866,6.447385335,14.85531482,3.148663538,12.38669364,3.629661468,12.33952725,5.530483643,0.738600812,1.087939769,0.810155767,4.633878082,4.920219957,4.925217836,4.568496425,5.079307484,0.613622023,7.350108271,1.277858961,4.694763584,4.989154113,1.957816786,4.938687728,4.359484342,4.484725362,6.14576,4.601772332,3.895833333,4.404669553,3.072556391,2.115520945,4.339979014,3.435969677,3.208398961
631,5.772638431,14.68926353,3.708566742,12.64625739,4.110884247,13.02346021,3.478657313,14.21142501,9.06127144,4.546585563,4.501658411,2.084060039,4.667309681,1.243577239,6.442105998,14.86226725,3.144468876,12.40581645,3.618449296,12.35943144,5.481394258,0.73817319,1.083001656,0.805148983,4.637497164,4.920868017,4.930274157,4.576409612,5.076723732,0.610278214,7.22596558,1.270892385,4.646395317,4.99960735,1.961128724,4.962331815,4.322337105,4.490314643,6.14365,4.548671718,3.819444444,4.393344829,3.072991526,2.113161,4.345404109,3.446558642,3.199501111
630,5.77477766,14.65746934,3.697352526,12.62666032,4.110914092,13.00213182,3.478630765,14.21276921,8.937153822,4.544161628,4.50563911,2.080567861,4.644105525,1.242239046,6.424202984,14.86831037,3.147509472,12.39761331,3.611721017,12.35221231,5.472634368,0.730703459,1.08500393,0.805313023,4.644565545,4.919133943,4.927661345,4.575962682,5.065364067,0.612630433,7.181656545,1.267883275,4.645601033,5.004774172,1.95430935,4.964997067,4.309965127,4.499416605,6.14587,4.556064109,3.895833333,4.403594599,3.062934074,2.096217545,4.357711368,3.449779283,3.199929383
629,5.779009246,14.65600379,3.686024959,12.62859049,4.09425255,12.97844965,3.474105823,14.23479166,8.896559669,4.578170599,4.536023493,2.094772334,4.677867613,1.249444871,6.421414515,14.87038299,3.141773917,12.39597221,3.612645152,12.36202531,5.514300999,0.729655109,1.087495604,0.80338531,4.647824575,4.923060002,4.933289496,4.577275131,5.063529918,0.610396035,7.199369415,1.261955161,4.688623859,5.007141031,1.948630362,4.982515117,4.331069558,4.504672801,6.14415,4.608621506,3.895833333,4.388302347,3.055164695,2.081920904,4.363807091,3.453636386,3.189877363
628,5.780928429,14.70741393,3.680669384,12.66923729,4.081923288,13.01341433,3.454982638,14.29605473,8.788967228,4.571846657,4.542742383,2.099340974,4.66985175,1.250374626,6.41342821,14.86734606,3.131565313,12.39355885,3.612762323,12.35445263,5.509811746,0.736163744,1.094042165,0.806049893,4.659399906,4.922794346,4.926544137,4.569081504,5.06631783,0.612098135,7.166918601,1.265618014,4.686542342,5.003130786,1.949344462,4.993411047,4.339740072,4.520972292,6.15092,4.627650553,3.895833333,4.38622877,3.051843564,2.075394288,4.348760331,3.453215129,3.179114669
627,5.783250004,14.74506055,3.674414588,12.68462872,4.072649001,13.02964247,3.440129697,14.33849535,8.839939496,4.658535533,4.622494717,2.139368389,4.753335994,1.273276369,6.411085537,14.87542281,3.119891028,12.40134074,3.620905779,12.37236264,5.614381395,0.743711064,1.101240671,0.807245404,4.679683334,4.914090791,4.931092445,4.577769713,5.073969371,0.614523056,7.267230417,1.270914197,4.764577835,5.011285622,1.944196285,5.006619359,4.423207543,4.531028297,6.17851,4.716770619,3.819444444,4.39835985,3.059136921,2.07575919,4.33610986,3.442708679,3.173526465
626,5.777431207,14.77428153,3.673411248,12.69250685,4.070368014,13.06700586,3.423379355,14.36421884,8.637835526,4.619558542,4.570405826,2.122285518,4.69061559,1.256281097,6.420876548,14.89391257,3.112865494,12.44136703,3.617753103,12.39361996,5.555232528,0.749754682,1.106047923,0.803277982,4.691334341,4.924772284,4.932008018,4.575448576,5.076284173,0.615176082,7.153282094,1.275925828,4.72861473,5.017293206,1.942820132,5.017144106,4.375048177,4.54024344,6.19223,4.667869815,3.895833333,4.422488168,3.058290708,2.07129156,4.339669421,3.437878599,3.178601247
625,5.7349782,14.77649849,3.662340789,12.66371751,4.049109243,13.05121987,3.400113927,14.32566702,8.44316376,4.582318252,4.515118868,2.105622098,4.649100579,1.244719285,6.388876177,14.84076796,3.087252444,12.41930748,3.597356487,12.34523446,5.50307315,0.748065471,1.105466226,0.800959725,4.670751027,4.917142553,4.908307275,4.563810078,5.053665516,0.610252425,7.043210616,1.284681511,4.685207048,5.000278064,1.934832462,5.003861114,4.340318834,4.529098184,6.21885,4.621042418,3.950704225,4.450021586,3.063715018,2.082033753,4.337620337,3.418917485,3.176377465
624,5.727679273,14.77561522,3.66008385,12.62253411,4.045156782,13.0325689,3.392339942,14.30847556,8.339029285,4.579242961,4.512522073,2.104265977,4.636653958,1.240636122,6.371787929,14.85190846,3.083692899,12.4311905,3.587850467,12.34120884,5.499911417,0.741379624,1.102287838,0.801990929,4.660555507,4.912996768,4.909799983,4.571552101,5.050711853,0.610193264,6.988642844,1.294304086,4.684019139,5.016254695,1.940836809,4.991108394,4.336281397,4.531103153,6.23105,4.606658375,3.819444444,4.458135623,3.065226689,2.094846022,4.340973997,3.41361809,3.176142865
623,5.688514214,14.7321822,3.648241951,12.59781063,4.030568609,13.00271229,3.379374131,14.29161845,8.339869773,4.627863815,4.572356464,2.125518622,4.6791434,1.248221221,6.340667254,14.81803807,3.067135755,12.41062799,3.573587429,12.30025398,5.555177845,0.735939023,1.094526412,0.805132751,4.644631897,4.900532992,4.902598257,4.565306565,5.034243624,0.607520928,7.025097056,1.293631363,4.732062139,5.007090187,1.941357488,4.971161555,4.396662307,4.509221997,6.22758,4.650704503,3.950704225,4.456435599,3.063194444,2.092467949,4.332757585,3.412826491,3.180279499
622,5.692425518,14.70127024,3.654803506,12.60431928,4.020905344,12.97519158,3.384112509,14.27732637,8.347178224,4.656014474,4.631137029,2.143582386,4.710262128,1.261590187,6.337080637,14.80538981,3.071747912,12.4105045,3.560107419,12.29130632,5.595861196,0.729973197,1.094978018,0.804410055,4.644152732,4.905621669,4.913013263,4.572825589,5.042514347,0.605762955,7.069696123,1.291620698,4.794955726,5.001346304,1.947858584,4.97209372,4.438445309,4.506466853,6.19977,4.690067284,3.873239437,4.451591617,3.056600748,2.090058792,4.343234323,3.424347194,3.188814262
621,5.693625252,14.65191336,3.651064572,12.59968311,4.014127178,12.94345074,3.390037573,14.26413152,8.201275628,4.606608594,4.585855685,2.123565126,4.665026511,1.250071789,6.329250757,14.80951535,3.072865704,12.39142318,3.553379996,12.27332625,5.533900132,0.728928273,1.092618794,0.800546909,4.636542638,4.891256718,4.912009132,4.568539246,5.025292896,0.605386353,6.96919029,1.288307229,4.744143618,4.987171235,1.948765938,4.977213564,4.399097411,4.498739636,6.18252,4.646198483,3.950704225,4.455509874,3.060854207,2.085313637,4.355887654,3.432709478,3.193281219
620,5.6993732,14.64287984,3.645254965,12.60999881,4.010181931,12.92817107,3.400201528,14.27468788,8.215793488,4.646048564,4.633818867,2.136631958,4.706592337,1.259442234,6.332429366,14.81650785,3.075997525,12.38538366,3.551215119,12.2739148,5.576678908,0.732751257,1.090637012,0.803993365,4.640096162,4.893781191,4.925165626,4.57497957,5.024581671,0.60432427,7.00439456,1.286136282,4.783968866,4.981912454,1.9512872,4.978395233,4.439515598,4.504015488,6.15193,4.692241621,3.873239437,4.456331679,3.05973901,2.076104396,4.357959675,3.455759412,3.205342063
619,5.680295097,14.61537266,3.635801254,12.60215277,3.99695888,12.90126274,3.400910431,14.25177552,8.055646528,4.58896828,4.578773928,2.104101715,4.656093754,1.242290329,6.331707487,14.80088916,3.07829456,12.36723272,3.54666199,12.25697624,5.506451013,0.731930384,1.083273695,0.808035072,4.63970265,4.893318742,4.923497415,4.576316086,5.011475626,0.604955912,6.914745774,1.283989356,4.728052833,4.993963789,1.946914641,4.97944625,4.401056266,4.520166468,6.13541,4.653270427,3.950704225,4.447405343,3.052291422,2.070505288,4.350240457,3.466937825,3.206935641
618,5.674045106,14.61648875,3.62462687,12.5994675,3.991929286,12.87773372,3.395530066,14.23773348,7.986207307,4.588722831,4.566252873,2.102509071,4.643973018,1.245255598,6.325845337,14.79395625,3.077410894,12.34204234,3.553113806,12.23026224,5.507954077,0.733582845,1.077327735,0.810925445,4.645738066,4.900762613,4.930069958,4.576984573,5.001810076,0.602262123,6.900233783,1.288661803,4.713000015,5.005329402,1.947091332,4.996919696,4.402968199,4.534997174,6.11686,4.670383037,3.950704225,4.453560955,3.063395339,2.071466752,4.351893598,3.483116337,3.209890369
617,5.67537987,14.63096419,3.622504776,12.59331266,3.995215479,12.88274374,3.403669886,14.26076821,7.822471599,4.527988411,4.504527972,2.084429574,4.591376628,1.227165518,6.324208276,14.82086963,3.083729123,12.38497871,3.557107555,12.25452602,5.445982953,0.734752336,1.078278343,0.809440999,4.66958762,4.912388931,4.947606863,4.58136315,5.013266969,0.601102291,6.791598526,1.295667742,4.640990557,5.034630821,1.952520466,5.013021609,4.354661943,4.559333322,6.12499,4.629229434,3.873239437,4.449371599,3.075053533,2.0751606,4.352375225,3.481914256,3.196470525
616,5.658158422,14.63578635,3.609384566,12.59749468,3.992470275,12.88126496,3.40105766,14.24865326,7.747244969,4.525682932,4.495125046,2.086180343,4.577539541,1.231009695,6.302372142,14.77814344,3.07177013,12.37183167,3.54772351,12.22781593,5.427705473,0.731542415,1.08092617,0.81107885,4.667610732,4.908307505,4.935280938,4.574262015,5.006562867,0.602616271,6.76814806,1.29932853,4.634533264,5.049664383,1.951452731,5.021501461,4.352733418,4.567562389,6.13384,4.631046734,4.007142857,4.452699244,3.083780881,2.093071966,4.352138035,3.476711163,3.200233459
615,5.644824447,14.69054582,3.596093692,12.60529876,3.96429292,12.9059029,3.391801661,14.27557677,7.82427851,4.611803178,4.565242178,2.129370529,4.660655388,1.253148591,6.265730322,14.75661073,3.064703742,12.3635604,3.537561024,12.23341499,5.529779065,0.732041157,1.082613909,0.811393434,4.661285147,4.899068103,4.932244479,4.564438439,5.007710467,0.601217378,6.854970514,1.297899771,4.728385379,5.058466739,1.955643806,5.019960475,4.421650645,4.578968941,6.13872,4.713577867,3.819444444,4.436260673,3.088020217,2.099096677,4.352417303,3.460301985,3.198872078
614,5.645856325,14.73264328,3.597920342,12.64330874,3.958251226,12.94258604,3.379323623,14.32333891,7.76585053,4.618867676,4.585732743,2.133693774,4.656262429,1.261401158,6.237499742,14.72334927,3.054231962,12.36141303,3.533153531,12.21693658,5.532347543,0.734419275,1.08601202,0.812627213,4.659795607,4.897579581,4.93631216,4.562444523,5.017052338,0.601911193,6.811830471,1.298484083,4.735734144,5.06718199,1.963612826,5.02362858,4.423446162,4.579596899,6.14539,4.700927636,3.873239437,4.434276138,3.088311269,2.10859972,4.356158226,3.450406728,3.201620239
613,5.637714115,14.74548673,3.612636335,12.63319317,3.94836573,12.90890318,3.366111497,14.32303168,7.573119867,4.54228571,4.520539285,2.083492818,4.571751455,1.24303097,6.225122816,14.71141721,3.039958422,12.33333254,3.539453362,12.19277518,5.430836712,0.73565701,1.089079269,0.814467922,4.648710471,4.877321136,4.9429512,4.568497886,5.016674913,0.600713467,6.649880449,1.296965021,4.663942183,5.069580158,1.964999193,5.002170886,4.342721455,4.573338376,6.13552,4.604207885,3.950704225,4.417320205,3.097599053,2.109280792,4.363861386,3.458915463,3.216191945
612,5.623833365,14.75649248,3.611238072,12.66432936,3.949130367,12.92509592,3.350574813,14.3675869,7.461197515,4.509433128,4.499658958,2.059648434,4.531088423,1.2311083,6.220696754,14.69411057,3.030136246,12.32040368,3.530572371,12.19654414,5.381047803,0.743261353,1.097305042,0.812370138,4.645090103,4.865952585,4.947202694,4.564947752,5.022791899,0.604300284,6.553030242,1.290128556,4.640291605,5.063054969,1.972533057,5.001125203,4.303240104,4.575833435,6.11947,4.554396059,3.928571429,4.410760889,3.092825643,2.098956653,4.374230365,3.463996882,3.222892669
611,5.617215299,14.74467246,3.614173235,12.65829215,3.940491291,12.92264799,3.342107972,14.36273438,7.543796522,4.594533652,4.579052565,2.09254771,4.607093106,1.253344528,6.224987688,14.68318899,3.028863193,12.29429799,3.511163475,12.18057528,5.483520375,0.750780862,1.0984895,0.813586824,4.641483723,4.866333639,4.948379123,4.562956963,5.019354563,0.601997537,6.641911861,1.287907658,4.730843821,5.053156954,1.977093894,5.010731948,4.382261048,4.579731868,6.11416,4.636095649,3.873239437,4.421922112,3.091495538,2.087409956,4.379966887,3.468660454,3.225907565
610,5.628237439,14.75544561,3.619015692,12.66126043,3.933123316,12.91705581,3.3452013,14.37113273,7.481366074,4.586784615,4.572333744,2.097709002,4.601155351,1.24372756,6.23649786,14.70089238,3.03487716,12.2925741,3.50275638,12.16954985,5.478224351,0.752446287,1.097210373,0.816879505,4.638699477,4.872238073,4.968211286,4.569463465,5.021877477,0.601854186,6.601804009,1.285395404,4.715684954,5.059320019,1.984050928,5.028337296,4.372683796,4.587892693,6.10866,4.634037091,3.950704225,4.433252642,3.081321747,2.084701212,4.3893912,3.472170656,3.229406286
609,5.622170998,14.73191659,3.613317267,12.62718942,3.921451523,12.89847018,3.341759221,14.33681379,7.490524351,4.625343699,4.611639043,2.126962534,4.64027054,1.246988851,6.248602962,14.70359213,3.032428751,12.29076732,3.491914641,12.18388516,5.516640572,0.749368616,1.090541665,0.817179636,4.643170229,4.891292959,4.986038349,4.576959346,5.006208089,0.599205165,6.623931804,1.284109303,4.733686864,5.072401509,1.986094557,5.037789885,4.410652407,4.585944049,6.10047,4.686417035,3.950704225,4.45387393,3.075692736,2.077725473,4.395522388,3.471413678,3.234481114
